tcp_packets,dist_port_tcp,external_ips,vulume_bytes,udp_packets,source_app_packets,remote_app_packets,source_app_bytes,remote_app_bytes,source_app_packets.1,dns_query_times,type
0,0,1,436,0,8,4,324,760,8,4,benign
41,0,2,2870,0,44,56,52175,3091,44,3,benign
442,0,4,29295,0,446,655,897004,29598,446,4,benign
39,0,2,2613,0,42,50,50878,2834,42,3,benign
18,18,1,2572,0,19,19,2076,2645,19,1,benign
864,0,13,62852,0,883,1215,1591440,64336,883,19,benign
39,0,2,2613,0,42,51,50899,2834,42,3,benign
8875,0,3,2845157,0,8878,9219,1172370,2845379,8878,3,benign
58,0,6,6174,0,65,58,28688,6730,65,7,benign
45,0,3,5928,0,48,58,61317,6164,48,3,benign
75,0,2,5046,0,78,91,99977,5267,78,3,benign
29,0,4,2947,0,33,29,5004,3253,33,4,benign
2706,0,6,172655,0,2718,5316,7868500,173587,2718,12,benign
144,0,5,13260,0,149,197,228241,13637,149,5,benign
27,0,3,3375,0,30,26,6332,3597,30,3,benign
421,0,4,50545,0,425,265,44603,50834,425,4,benign
596,43,32,68969,0,683,604,279359,76211,683,87,benign
14,0,1,1832,0,15,13,1844,1905,15,1,benign
236,0,2,24230,0,240,156,26847,24524,240,4,benign
111,0,8,18795,0,118,134,117452,19305,118,7,benign
204,0,3,24404,0,208,148,23667,24695,208,4,benign
39,14,3,18317,0,43,40,5368,18624,43,4,benign
307,0,4,23035,0,313,418,561016,23477,313,6,benign
18,0,2,3183,0,20,18,2110,3335,20,2,benign
4,0,1,254,0,5,4,469,327,5,1,benign
70,0,1,5191,0,71,125,167789,5268,71,1,benign
20,0,1,2346,0,22,18,2192,2522,22,2,benign
6,0,1,1882,0,7,6,1391,1960,7,1,benign
36,0,2,3762,0,38,32,5611,3913,38,2,benign
37,37,1,4104,0,39,39,23799,4250,39,2,benign
23,0,1,3888,0,25,17,2099,4031,25,2,benign
8,0,2,508,0,10,8,939,655,10,2,benign
116,0,2,20129,0,118,114,14397,20278,118,2,benign
103,74,5,10859,0,114,50,17564,11777,114,11,benign
48,0,2,14323,0,50,47,5316,14473,50,2,benign
34,0,5,3923,0,40,22,2937,4384,40,6,benign
96,0,2,12727,0,98,84,8941,12880,98,2,benign
352,0,5,44085,0,359,228,42543,44618,359,7,benign
173,33,8,23265,0,187,186,139350,24394,187,14,benign
6,0,1,1046,0,11,9,898,1416,11,5,benign
520,223,12,102118,0,533,569,489511,103144,533,13,benign
282,0,8,31011,0,294,312,242246,31927,294,12,benign
109,45,11,19329,0,121,97,16510,20251,121,12,benign
3,3,1,222,0,4,1,99,305,4,1,benign
11,0,1,814,0,13,2,466,954,13,2,benign
563,8,11,43201,0,578,797,1030341,44364,578,15,benign
95,0,4,10308,0,99,135,147387,10599,99,4,benign
6,0,2,1452,0,15,11,950,1822,15,5,benign
14,0,1,1860,0,16,14,1842,2005,16,2,benign
350,0,2,36168,0,353,225,37573,36388,353,3,benign
26,0,2,3007,0,28,24,2982,3152,28,2,benign
168,0,2,16454,0,171,119,19270,16674,171,3,benign
1166,0,3,126506,0,1170,726,118429,126797,1170,4,benign
238,0,5,44593,0,243,281,246319,44964,243,5,benign
81,0,2,6315,0,83,90,99779,6463,83,2,benign
214,164,11,26297,0,225,446,545939,27175,225,11,benign
42,0,6,4994,4,55,50,7892,5385,55,5,benign
6,0,1,1882,0,7,6,1355,1960,7,1,benign
396,0,3,26809,0,399,472,623662,27033,399,3,benign
7,0,1,921,0,8,7,934,994,8,1,benign
35,0,2,5605,0,38,36,3386,5834,38,3,benign
158,0,11,22503,0,174,163,99944,23695,174,16,benign
17,0,2,1918,0,20,15,2158,2139,20,3,benign
70,0,2,6332,0,73,67,36862,6551,73,3,benign
74,0,2,4986,0,77,92,100033,5207,77,3,benign
260,12,7,28226,1,269,373,406561,28823,269,8,benign
39,0,3,4175,0,44,39,10536,4562,44,5,benign
47,0,4,4721,0,51,52,59669,5035,51,4,benign
172,0,12,31749,0,185,175,77292,32716,185,13,benign
368,0,10,28856,0,380,516,591916,29758,380,12,benign
55,0,2,7438,0,58,51,5222,7661,58,3,benign
183,183,1,13542,0,184,1,234,13616,184,1,benign
62,0,2,10389,0,66,43,5294,10690,66,4,benign
25,6,3,2423,0,27,18,1997,2569,27,2,benign
11170,0,2,1188092,0,11172,6707,1103047,1188239,11172,2,benign
12,12,1,1700,0,14,14,1791,1846,14,2,benign
19,0,3,1405,0,22,18,3566,1632,22,3,benign
44,0,2,3050,0,47,55,52124,3271,47,3,benign
105,0,3,22497,0,108,96,16572,22716,108,3,benign
19,0,3,2730,0,23,24,4712,3028,23,4,benign
21,0,2,2804,0,24,20,2168,3033,24,3,benign
58,58,4,8674,0,62,46,23330,8997,62,4,benign
811,0,13,61011,0,835,1033,1283370,62885,835,24,benign
759,26,10,59911,0,770,1579,2202976,60789,770,11,benign
30,0,2,3421,0,32,31,24564,3564,32,2,benign
72,13,3,18820,0,75,72,13073,19035,75,3,benign
162,0,2,29525,0,165,146,14903,29755,165,3,benign
368,0,10,28641,0,381,452,515322,29627,381,13,benign
5,0,1,730,0,6,6,913,806,6,1,benign
115,0,2,11416,0,119,83,14962,11710,119,4,benign
824,0,3,56725,0,827,3280,4803327,56946,827,3,benign
617,55,27,64898,1,650,781,733640,67443,650,32,benign
38,0,2,2553,0,41,50,50838,2774,41,3,benign
14,0,2,2087,0,18,27,3338,2379,18,4,benign
70,0,2,4746,0,73,92,100033,4967,73,3,benign
474,9,10,50273,12,504,610,636571,51627,504,18,benign
30,0,2,2302,0,32,27,3469,2456,32,2,benign
40,0,3,4820,0,43,36,6773,5067,43,3,benign
280,0,11,28861,0,292,332,352093,29750,292,12,benign
210,0,11,25248,0,223,242,218720,26277,223,13,benign
444,31,22,48016,1,469,529,478640,49883,469,24,benign
115,6,5,13250,0,121,152,140259,13713,121,6,benign
1,1,1,74,0,3,2,168,242,3,2,benign
37,0,1,13177,0,38,37,4216,13254,38,1,benign
67,11,6,8525,0,76,73,32079,9236,76,9,benign
6,0,1,1150,0,7,7,911,1224,7,1,benign
106,0,5,18628,0,115,102,13046,19309,115,9,benign
117,0,5,16254,0,122,127,89776,16639,122,5,benign
40,0,2,3874,0,42,50,59422,4036,42,2,benign
22,0,1,3999,0,23,21,2247,4076,23,1,benign
246,0,2,24852,0,249,165,27049,25072,249,3,benign
7,0,1,643,0,8,7,2546,718,8,1,benign
98,0,6,18492,0,107,95,12389,19173,107,9,benign
100,0,3,8442,0,103,148,171876,8673,103,3,benign
12,12,3,1784,1,15,13,2149,1943,15,2,benign
30,0,1,1947,0,32,51,52882,2090,32,2,benign
0,0,0,0,0,2,25,2550,154,2,2,benign
116,0,8,21501,0,124,127,90791,22086,124,8,benign
1024,0,2,109220,0,1026,622,103185,109367,1026,2,benign
579,184,10,54693,0,634,880,895954,59327,634,55,benign
2885,11,5,968083,0,2890,2883,373082,968447,2890,5,benign
1536,0,1,127744,0,1537,1281,186717,127818,1537,1,benign
6,0,1,1140,0,7,7,911,1214,7,1,benign
60,60,1,4440,0,61,1,234,4514,61,1,benign
177,0,4,35348,0,183,157,64635,35775,183,6,benign
16,0,1,2078,0,20,18,2252,2430,20,4,benign
64,0,5,9057,0,69,50,8907,9430,69,5,benign
36,0,4,5097,0,41,37,8543,5488,41,5,benign
140,0,4,18696,0,144,174,202481,19022,144,4,benign
160,8,7,15591,0,167,200,179939,16129,167,7,benign
15,0,2,2322,0,17,15,2503,2474,17,2,benign
688,41,16,57084,0,704,1046,1286641,58369,704,16,benign
37,37,1,4107,0,40,40,23970,4326,40,3,benign
179,28,6,16112,0,186,254,273448,16697,186,7,benign
1002,0,6,71957,0,1011,1203,1616760,72636,1011,9,benign
6,0,1,1172,0,7,7,911,1246,7,1,benign
6,0,3,767,1,11,5,651,842,11,1,benign
35,0,1,3597,0,37,52,59530,3759,37,2,benign
185,0,1,31998,0,187,125,14978,32141,187,2,benign
171,0,5,12902,0,178,385,476523,13440,178,7,benign
183,0,2,18928,0,186,153,18820,19152,186,3,benign
76,0,5,12189,0,82,71,9188,12645,82,6,benign
82,0,1,5823,0,84,214,312987,5975,84,2,benign
400,29,13,60615,0,419,477,415424,62075,419,19,benign
6,0,1,1307,0,7,7,1947,1382,7,1,benign
25,0,1,4179,0,27,25,2677,4333,27,2,benign
11382,0,2,1210950,0,11384,6834,1124465,1211097,11384,2,benign
5,0,1,466,0,6,6,1225,537,6,1,benign
11481,0,5,1227311,0,11486,6902,1135386,1227671,11486,5,benign
0,0,0,0,0,1,7,1908,72,1,1,benign
6,0,1,533,0,7,6,846,613,7,1,benign
65,4,3,7176,0,69,58,9410,7497,69,4,benign
72,0,4,9923,0,80,70,8751,10514,80,8,benign
31,0,2,4126,0,34,31,2979,4355,34,3,benign
613,0,4,38246,0,617,1152,1714109,38572,617,4,benign
139,0,3,18630,0,143,174,184612,18956,143,4,benign
664,66,9,54568,0,686,1082,1358667,56317,686,22,benign
45,0,3,4236,0,47,35,10224,4386,47,2,benign
12,12,3,1784,1,15,13,2147,1943,15,2,benign
109,45,6,13909,0,128,119,47935,15449,128,19,benign
0,0,1,376,0,2,1,348,458,2,1,benign
180,95,3,19236,0,184,239,289538,19583,184,4,benign
886,54,7,65092,0,900,1794,2535955,66108,900,14,benign
6,0,1,456,0,7,6,1434,535,7,1,benign
6,0,1,798,0,7,6,688,869,7,1,benign
918,28,15,72240,0,945,1355,1730686,74345,945,27,benign
81,0,3,6556,0,84,157,207231,6780,84,3,benign
129,0,3,9769,4,142,357,297930,10243,142,6,benign
296,0,4,22376,0,302,427,561933,22818,302,6,benign
60,9,5,5657,0,68,55,29239,6239,68,8,benign
11346,0,2,1206744,0,11349,6818,1120665,1206964,11349,3,benign
26,0,2,4195,0,28,26,3019,4345,28,2,benign
19,0,2,2327,0,21,21,4941,2471,21,2,benign
136,0,6,10878,0,142,180,190226,11350,142,6,benign
6,0,1,1055,0,7,7,750,1129,7,1,benign
12,0,1,1114,0,14,12,1272,1264,14,2,benign
170,0,2,22401,0,174,150,17092,22697,174,4,benign
326,0,10,49846,0,336,413,376599,50592,336,10,benign
269,26,10,26756,0,282,346,337328,27822,282,13,benign
45,13,5,8820,0,52,50,11832,9374,52,7,benign
176,0,2,12078,0,178,221,305709,12232,178,2,benign
25,6,3,3080,0,28,19,2588,3323,28,3,benign
9,0,1,666,0,15,6,516,1182,15,6,benign
7,0,1,1410,0,8,7,934,1483,8,1,benign
11,0,1,898,0,12,11,8552,981,12,1,benign
10,10,1,1023,0,11,10,4260,1098,11,1,benign
60,0,3,8933,0,66,57,7968,9378,66,6,benign
6,0,1,444,0,7,1,234,519,7,1,benign
22,0,1,3999,0,23,21,2247,4076,23,1,benign
24,24,1,3440,0,27,24,2610,3656,27,3,benign
0,0,0,0,0,1,1,133,71,1,1,benign
115,51,10,20893,0,124,114,20365,21624,124,9,benign
374,20,20,43421,0,402,460,379508,45698,402,28,benign
61,0,3,9043,0,65,57,7924,9344,65,4,benign
387,0,6,28989,0,393,449,544868,29451,393,6,benign
480,0,6,37155,0,490,526,608074,37919,490,10,benign
51,0,4,5519,0,56,50,18003,5874,56,5,benign
146,35,15,21679,0,161,146,29125,22870,161,15,benign
6,0,1,1112,0,7,7,750,1186,7,1,benign
20,0,2,3297,0,22,20,2314,3449,22,2,benign
490,490,1,31355,0,492,893,1247834,31527,492,2,benign
34,0,2,3884,0,36,28,5571,4031,36,2,benign
17,0,1,1167,0,19,31,24596,1310,19,2,benign
41,0,1,13563,0,44,148,15074,13793,44,3,benign
132,0,2,12898,0,136,96,16326,13192,136,4,benign
147,0,2,28095,0,150,138,14030,28325,150,3,benign
50,0,6,4945,0,58,52,29366,5527,58,8,benign
6,0,1,456,0,7,6,1386,535,7,1,benign
11501,0,2,1223440,0,11504,6907,1136059,1223660,11504,3,benign
72,0,2,21306,0,74,71,10425,21446,74,2,benign
12,12,1,1700,0,14,14,1791,1846,14,2,benign
40,0,2,6935,0,42,39,6027,7085,42,2,benign
5,5,2,690,2,9,8,978,846,9,2,benign
40,0,2,6576,0,43,39,3478,6805,43,3,benign
64,0,1,4830,0,65,55,6196,4907,65,1,benign
114,0,7,12678,0,124,141,124591,13452,124,10,benign
12,0,2,1692,0,14,13,1948,1840,14,2,benign
13,0,2,2206,0,15,14,1945,2352,15,2,benign
0,0,0,0,0,2,2,304,150,2,2,benign
39,0,2,2613,0,42,50,50808,2834,42,3,benign
23,0,3,4114,0,26,25,4269,4337,26,3,benign
142,0,4,10179,0,145,136,149256,10393,145,3,benign
2,2,1,148,0,4,2,233,297,4,2,benign
0,0,0,0,0,1,1,181,82,1,1,benign
109,0,4,14135,0,114,109,74767,14510,114,5,benign
18,18,1,1691,0,22,19,1971,1985,22,4,benign
41,0,5,5335,0,46,44,8349,5726,46,5,benign
6,0,1,1159,0,7,7,1082,1233,7,1,benign
834,34,16,71340,14,876,1345,1634499,73330,876,25,benign
88,0,3,15028,0,91,76,7858,15252,91,3,benign
6,0,1,800,0,7,6,621,874,7,1,benign
5,0,1,561,0,6,5,635,638,6,1,benign
6,6,1,816,0,7,7,1164,889,7,1,benign
0,0,0,0,0,2,2,304,150,2,2,benign
68,0,6,9017,0,75,72,26793,9561,75,7,benign
1024,0,2,109220,0,1027,623,103274,109440,1027,3,benign
47,0,2,6078,0,50,60,60832,6322,50,3,benign
42,0,2,3995,0,44,52,59530,4157,44,2,benign
154,0,3,19516,0,159,115,19497,19878,159,5,benign
154,0,4,19446,0,161,117,19924,19955,161,7,benign
156,0,3,19610,0,161,117,19630,19975,161,5,benign
14,14,1,1724,0,16,14,6426,1882,16,2,benign
102,0,7,36673,65,174,160,152069,37051,174,5,benign
245,41,7,18455,0,254,384,500223,19174,254,9,benign
36,0,2,3634,0,38,49,59367,3796,38,2,benign
6,0,3,707,1,10,4,569,782,10,1,benign
1209,0,6,376133,0,1217,1210,161528,376737,1217,8,benign
56,0,3,7970,0,60,52,7090,8271,60,4,benign
61,0,5,13210,0,65,58,7874,13511,65,4,benign
143,0,5,42951,0,150,151,103406,43461,150,7,benign
6,0,1,1193,0,7,7,971,1267,7,1,benign
419,0,5,37515,0,426,533,665611,38042,426,7,benign
24,0,3,2954,0,28,19,2682,3250,28,4,benign
327,0,4,24235,0,334,423,562995,24751,334,7,benign
301,0,6,23371,0,308,398,501557,23919,308,7,benign
199,0,2,15370,0,200,315,421867,15444,200,1,benign
7,0,1,637,0,8,6,954,708,8,1,benign
25,0,1,4194,0,26,24,2545,4271,26,1,benign
23,0,1,3879,0,25,17,2099,4022,25,2,benign
6,0,1,1350,0,7,6,880,1423,7,1,benign
35,0,1,11921,0,36,34,3780,11998,36,1,benign
61,0,3,9084,0,68,60,8845,9601,68,7,benign
25,0,1,2001,0,26,23,16704,2075,26,1,benign
35,0,1,12801,0,36,35,4091,12878,36,1,benign
22,0,4,2215,0,26,23,4354,2520,26,4,benign
135,0,11,17886,0,150,165,125129,19023,150,15,benign
60,8,6,7782,0,69,66,30711,8481,69,9,benign
6,0,1,1195,0,8,224,25112,1340,8,2,benign
61,0,3,9117,0,66,58,8134,9490,66,5,benign
12,6,2,1273,0,14,7,1020,1419,14,2,benign
23,0,3,4112,0,26,24,4223,4335,26,3,benign
4,0,1,254,0,5,4,416,330,5,1,benign
12,12,1,1697,0,14,14,1791,1843,14,2,benign
6,0,1,483,0,7,6,1372,560,7,1,benign
93,31,6,11010,0,99,117,93399,11464,99,6,benign
12,12,1,1699,0,14,14,1791,1845,14,2,benign
19,0,2,2678,0,22,19,2110,2907,22,3,benign
33,5,4,3532,0,38,34,10169,3909,38,5,benign
6,0,1,1023,0,7,7,734,1100,7,1,benign
45,0,2,3110,0,48,56,52148,3331,48,3,benign
13,0,2,2114,0,15,14,1595,2260,15,2,benign
5,0,1,497,0,6,5,582,572,6,1,benign
180,0,4,22061,0,186,134,22129,22497,186,6,benign
165,0,3,14511,0,172,245,283000,15041,172,7,benign
729,0,3,47524,0,738,1160,1673841,48260,738,9,benign
196,0,1,20660,0,197,274,293596,20735,197,1,benign
180,0,1,19700,0,181,277,298021,19775,181,1,benign
22,0,1,2039,0,23,21,3051,2112,23,1,benign
136,0,3,18309,0,141,112,19357,18674,141,5,benign
773,47,18,88510,0,800,832,674168,90548,800,27,benign
71,0,1,6692,0,74,54,13014,6910,74,3,benign
409,152,9,46983,0,423,453,444979,48131,423,14,benign
6,0,1,444,0,7,1,171,523,7,1,benign
97,28,7,11901,0,104,90,13702,12462,104,7,benign
6,0,1,549,0,7,6,1067,627,7,1,benign
36,0,4,4039,0,43,32,9177,4578,43,7,benign
208,0,2,24249,0,214,182,44650,24703,214,6,benign
106,33,8,12857,0,119,102,21366,13865,119,13,benign
32,23,4,4838,0,35,31,10086,5096,35,3,benign
72,72,2,6735,0,84,72,6274,7617,84,12,benign
95,19,4,8119,0,100,162,183891,8491,100,5,benign
6,0,1,723,0,7,6,1846,800,7,1,benign
7,0,1,779,0,8,7,3170,858,8,1,benign
51,0,5,6025,0,56,49,11019,6398,56,5,benign
366,0,1,23607,0,369,860,1252390,23840,369,3,benign
1169,9,4,79567,0,1174,1661,2155565,79927,1174,5,benign
184,13,3,13639,0,189,268,357890,14022,189,5,benign
180,0,2,17644,0,183,127,20365,17864,183,3,benign
51,0,2,7647,0,54,51,22286,7900,54,3,benign
751,45,18,87041,0,779,817,673444,89164,779,28,benign
2596,0,2,194359,0,2598,2491,2956764,194509,2598,2,benign
242,41,9,22220,0,253,259,230986,23099,253,11,benign
274,0,10,27280,0,285,364,434660,28107,285,11,benign
95,0,1,6413,0,96,156,217031,6498,96,1,benign
230,51,16,33032,0,257,239,156707,35062,257,25,benign
19,0,1,1993,0,21,18,5241,2155,21,2,benign
73,0,2,7860,0,75,53,23814,8009,75,2,benign
313,0,1,22518,0,314,377,435329,22597,314,1,benign
56,16,3,8928,0,64,58,23661,9567,64,8,benign
40,6,2,4645,0,43,34,9343,4871,43,3,benign
456,0,1,34951,0,459,717,966130,35183,459,3,benign
13,13,1,2214,0,15,14,1680,2386,15,2,benign
309,31,7,29213,0,316,342,305615,29756,316,7,benign
166,0,3,14083,0,169,209,255229,14312,169,3,benign
23,0,1,3894,0,25,17,2099,4037,25,2,benign
8,0,2,592,0,10,2,770,738,10,2,benign
18,8,2,2251,0,20,17,1702,2400,20,2,benign
36,0,2,3842,0,38,50,59167,4004,38,2,benign
3998,0,4,276888,0,4005,6445,9098176,277419,4005,7,benign
18,0,2,1867,0,21,18,1935,2092,21,3,benign
51,0,2,7537,0,54,51,22286,7790,54,3,benign
14,0,2,1706,0,16,14,3328,1859,16,2,benign
173,0,1,17193,0,174,254,289629,17268,174,1,benign
15,0,2,1624,0,17,15,6104,1773,17,2,benign
61,6,2,17950,0,62,55,8280,18020,62,1,benign
12,0,2,1604,0,14,12,3220,1757,14,2,benign
30,0,15,7783,30,67,32,4895,8313,67,7,benign
678,189,10,77777,0,691,747,825656,78845,691,13,benign
8,0,1,1044,0,9,7,1529,1114,9,1,benign
9,0,2,956,0,11,8,1480,1099,11,2,benign
18,0,1,1893,0,19,16,2388,1973,19,1,benign
424,0,2,29975,0,427,598,769869,30210,427,3,benign
42,0,1,3108,0,43,1,233,3181,43,1,benign
37,0,2,4009,0,40,34,5560,4228,40,3,benign
17,0,2,2553,0,19,18,2095,2699,19,2,benign
19,7,1,1832,0,22,20,2523,2060,22,3,benign
42,36,4,4452,0,49,67,6814,4963,49,7,benign
875,50,8,76568,1,883,1147,1377460,77109,883,7,benign
6,0,1,1074,0,7,7,654,1148,7,1,benign
50,0,1,8431,0,52,42,5298,8575,52,2,benign
6,0,1,1311,0,7,7,1947,1386,7,1,benign
286,14,3,19750,0,291,482,672508,20137,291,5,benign
173,15,3,12984,0,178,226,283426,13369,178,5,benign
238,0,1,20466,0,240,335,407783,20606,240,2,benign
330,0,9,43788,0,341,420,420003,44610,341,11,benign
19,0,2,3052,0,22,19,3175,3283,22,3,benign
6622,0,2,418747,0,6624,11021,15180134,418897,6624,2,benign
59,59,4,8469,0,65,63,31274,8954,65,6,benign
469,0,6,39385,0,476,582,686563,39918,476,7,benign
17,0,2,5841,0,19,17,2813,5983,19,2,benign
6,0,1,1308,0,7,7,1947,1383,7,1,benign
232,29,8,26846,0,240,212,92171,27474,240,8,benign
571,0,3,87025,0,574,819,943949,87258,574,3,benign
7,0,1,783,0,8,7,1764,860,8,1,benign
95,0,1,13563,0,96,101,84606,13640,96,1,benign
48,0,2,4527,0,50,47,36814,4682,50,2,benign
12,6,2,888,0,12,0,0,888,12,0,benign
102,24,8,9370,0,109,104,54068,9903,109,7,benign
572,0,6,61259,0,580,605,465170,61853,580,8,benign
1596,0,17,237342,0,1616,2191,2553412,238830,1616,20,benign
159,0,4,23238,0,165,142,20289,23694,165,6,benign
6,0,1,1159,0,7,7,911,1233,7,1,benign
526,32,12,53690,0,540,755,867454,54753,540,14,benign
111,0,2,12680,0,128,111,12712,13966,128,17,benign
14,0,2,1654,0,16,14,3784,1803,16,2,benign
6,0,1,524,0,7,6,999,597,7,1,benign
6131,0,2,653612,0,6134,3688,607398,653832,6134,3,benign
51,0,2,7647,0,54,51,22286,7900,54,3,benign
221,18,5,17022,0,225,381,477790,17326,225,4,benign
176,0,6,16527,0,186,217,195984,17302,186,10,benign
75,0,2,7980,0,77,55,24412,8129,77,2,benign
0,0,0,0,0,2,6153,8790373,154,2,2,benign
6,0,1,1305,0,7,7,1908,1377,7,1,benign
29,0,3,7109,0,32,28,6157,7325,32,3,benign
7,0,1,653,0,8,6,2159,729,8,1,benign
23,0,1,2508,0,24,20,3518,2587,24,1,benign
18,0,2,2609,0,20,18,2178,2755,20,2,benign
32,26,2,3290,0,34,31,20765,3442,34,2,benign
333,0,5,21669,0,338,499,704450,22052,338,5,benign
9,0,1,4539,0,10,9,1130,4610,10,1,benign
5,0,1,605,0,6,5,1285,678,6,1,benign
268,0,3,19081,0,271,306,405318,19311,271,3,benign
75,0,1,5859,0,77,69,46700,6005,77,2,benign
0,0,0,0,0,2,107,10629,153,2,2,benign
5,0,1,721,0,6,6,846,789,6,1,benign
28,21,2,3107,0,30,31,3680,3272,30,2,benign
7,0,1,783,0,8,7,2041,860,8,1,benign
189,30,8,22042,0,197,174,68976,22670,197,8,benign
30,0,1,4583,0,31,26,3250,4655,31,1,benign
42,0,3,5253,0,46,39,6533,5556,46,4,benign
338,28,8,31659,0,347,383,362348,32357,347,9,benign
30,0,5,6664,0,40,33,4496,7204,40,7,benign
20,6,1,2545,0,22,19,2436,2698,22,2,benign
36,0,2,3774,0,38,50,59422,3936,38,2,benign
6,0,1,1309,0,7,7,1908,1381,7,1,benign
29,0,3,7124,0,32,28,6157,7340,32,3,benign
480,25,9,41253,0,490,690,835266,42068,490,10,benign
6,0,1,631,0,7,5,957,711,7,1,benign
720,0,2,48348,0,723,842,1115060,48583,723,3,benign
179,0,2,16549,0,182,194,225494,16774,182,3,benign
733,38,9,69828,1,751,1118,1393751,71062,751,16,benign
203,0,1,17168,0,204,276,336276,17243,204,1,benign
84,20,6,8039,0,91,80,10817,8610,91,7,benign
172,0,8,24868,0,195,174,66356,26458,195,20,benign
350,0,7,43850,0,361,357,334170,44640,361,11,benign
111,0,1,39615,0,113,110,19448,39755,113,2,benign
352,0,4,33030,0,359,495,658510,33576,359,7,benign
6,0,1,723,0,7,6,1943,800,7,1,benign
6,0,1,723,0,7,6,1987,800,7,1,benign
156,0,1,13858,0,157,235,287686,13933,157,1,benign
258,14,8,26261,0,266,423,498052,26861,266,8,benign
31,0,1,2556,0,32,34,22502,2628,32,1,benign
304,0,3,29030,0,314,350,407427,29775,314,10,benign
8,0,1,2505,0,9,8,1026,2580,9,1,benign
81,81,1,7169,0,83,106,123426,7323,83,2,benign
35,0,3,3795,0,38,28,5409,4013,38,3,benign
151,0,3,12752,0,154,200,254410,12981,154,3,benign
106,0,2,7536,0,108,211,288037,7685,108,2,benign
8,0,1,817,0,9,8,2379,898,9,1,benign
12,0,2,1433,0,14,12,1856,1603,14,2,benign
32,0,2,3862,0,37,33,3945,4228,37,5,benign
176,0,1,17373,0,177,255,287647,17448,177,1,benign
51,0,2,7647,0,54,51,22286,7900,54,3,benign
66,0,4,8081,0,72,64,19105,8511,72,6,benign
34,0,2,3792,0,36,34,12679,3941,36,2,benign
271,0,9,23790,0,282,332,396713,24633,282,11,benign
682,179,13,56950,0,696,1115,1304221,58008,696,14,benign
108,0,7,11278,0,117,104,11668,11959,117,9,benign
17,0,2,5837,0,19,17,3108,5979,19,2,benign
89,6,8,10442,0,97,88,41387,11065,97,8,benign
2171,0,34,265146,0,2259,2693,2977024,271472,2259,84,benign
1016,0,13,176745,0,1035,1167,1217492,178187,1035,19,benign
6,0,1,620,0,7,6,685,693,7,1,benign
193,29,8,16945,0,201,255,274168,17621,201,8,benign
7,0,1,783,0,8,7,1900,860,8,1,benign
695,0,1,45175,0,696,881,1198257,45248,696,1,benign
51,0,2,7587,0,54,51,22286,7840,54,3,benign
51,8,6,7472,0,58,46,5808,8036,58,7,benign
207,0,7,38881,0,213,263,230603,39326,213,6,benign
78,0,5,11190,0,82,69,6590,11500,82,4,benign
50,0,2,5944,0,52,44,5122,6093,52,2,benign
220,0,8,34272,0,229,268,226639,34946,229,9,benign
1454,37,4,92659,0,1464,1742,2291921,93479,1464,10,benign
26,0,2,3792,0,29,27,2679,4021,29,3,benign
2462,0,22,251441,0,2492,3831,5110516,253677,2492,30,benign
19,6,2,2794,0,21,18,2230,2961,21,2,benign
0,0,0,0,0,1,70,78911,77,1,1,benign
40,34,3,4212,0,46,24,7900,4680,46,6,benign
6,0,1,444,0,7,1,234,519,7,1,benign
41,0,1,4266,0,43,37,9614,4418,43,2,benign
6,0,1,1307,0,7,7,1947,1382,7,1,benign
6,0,1,1073,0,7,7,750,1147,7,1,benign
53,0,4,4820,0,57,76,77535,5118,57,4,benign
267,0,7,28009,0,275,236,28795,28621,275,8,benign
113,0,4,10584,0,118,147,136891,10962,118,5,benign
136,48,5,14818,0,143,133,96284,15385,143,7,benign
15,0,1,1944,0,16,16,2061,2021,16,1,benign
39,0,2,7826,0,42,37,4041,8051,42,3,benign
265,0,1,19103,0,266,362,448349,19176,266,1,benign
77,0,2,5796,0,79,126,158206,5945,79,2,benign
98,25,9,12429,0,112,102,21675,13522,112,14,benign
743,0,2,50593,0,745,910,1223249,50742,745,2,benign
92,0,2,8268,0,95,117,121834,8496,95,3,benign
72,20,6,12797,0,80,72,8954,13439,80,8,benign
90,0,5,12624,0,96,88,62171,13086,96,6,benign
8,0,1,2505,0,9,8,1026,2580,9,1,benign
758,43,18,87526,0,785,814,674681,89564,785,27,benign
111,0,6,13319,0,119,104,27629,13904,119,8,benign
1038,0,2,70120,0,1040,1288,1757905,70269,1040,2,benign
81,45,3,9226,0,92,60,20091,10160,92,11,benign
55,23,6,5914,0,60,54,19301,6302,60,5,benign
19,6,2,2638,0,21,18,2284,2805,21,2,benign
7,0,1,757,0,8,7,2307,838,8,1,benign
208,0,5,18358,1,215,385,502035,18813,215,6,benign
8,0,2,592,0,10,2,434,738,10,2,benign
1120,0,13,183679,0,1139,1309,1426087,185149,1139,19,benign
10835,0,4,1158412,0,10840,6515,1071284,1158774,10840,5,benign
4,0,1,296,0,4,0,0,296,4,0,benign
33,0,2,6336,12,48,43,6337,6565,48,3,benign
72,72,2,6733,0,84,72,6274,7615,84,12,benign
189,0,2,12419,0,191,230,307280,12568,191,2,benign
5,0,1,533,0,6,6,815,615,6,1,benign
195,104,11,29645,0,219,203,55852,31619,219,24,benign
737,158,14,58321,0,764,1088,1384341,60525,764,27,benign
8,0,1,817,0,9,8,2403,898,9,1,benign
6,0,1,1307,0,7,7,1947,1382,7,1,benign
